Order_ID,Order_Date,Year,Month,City,Restaurant_Name,Category,Customer_ID,Quantity,Sales_Amount,Discount,Delivery_Fee,Cost_Amount,Profit,Payment_Mode,Order_Status
ZM104628,2023-08-09,2023,August,Chennai,Chinese Wok,BBQ,C5628,3,1361,43,68,881,505,Cash,Delivered
ZM104629,2021-02-07,2021,February,Kolkata,Chinese Wok,Chinese,C5629,3,678,168,67,469,108,UPI,Delivered
ZM104630,2024-09-06,2024,September,Mumbai,Pizza Hub,South Indian,C5630,2,1959,53,58,1285,679,Cash,Delivered
ZM104631,2023-01-28,2023,January,Chennai,South Spice,Pizza,C5631,3,2060,149,54,1357,608,Card,Cancelled
ZM104632,2020-04-08,2020,April,Mumbai,Burger Point,BBQ,C5632,3,2259,124,81,1401,815,Cash,Delivered
ZM104633,2023-10-08,2023,October,Delhi,Pizza Hub,BBQ,C5633,5,1640,92,42,1275,315,Cash,Delivered
ZM104634,2022-12-21,2022,December,Pune,BBQ Nation,Biryani,C5634,3,766,106,68,513,215,UPI,Delivered
ZM104635,2021-01-10,2021,January,Delhi,BBQ Nation,South Indian,C5635,4,987,116,54,802,123,UPI,Delivered
ZM104636,2020-04-08,2020,April,Pune,Pizza Hub,Pizza,C5636,4,2129,112,84,1399,702,Card,Delivered
ZM104637,2023-01-12,2023,January,Kolkata,BBQ Nation,Burger,C5637,2,2486,154,47,1540,839,Card,Delivered
ZM104638,2020-05-14,2020,May,Delhi,Roll Factory,Rolls,C5638,4,385,119,20,276,10,Card,Cancelled
ZM104639,2020-07-13,2020,July,Chennai,BBQ Nation,Burger,C5639,5,278,106,41,199,14,Card,Cancelled
ZM104640,2024-04-30,2024,April,Mumbai,Pizza Hub,BBQ,C5640,5,1979,17,62,1344,680,Cash,Delivered
ZM104641,2025-12-09,2025,December,Bangalore,Pizza Hub,Burger,C5641,4,483,180,34,353,-16,UPI,Delivered
ZM104642,2022-07-02,2022,July,Mumbai,Chinese Wok,Rolls,C5642,2,1159,155,64,964,104,Card,Delivered
ZM104643,2024-05-31,2024,May,Mumbai,Biryani House,BBQ,C5643,4,1861,38,90,1165,748,Cash,Delivered
ZM104644,2023-10-09,2023,October,Bangalore,Chinese Wok,Biryani,C5644,5,464,139,99,317,107,Card,Delivered
ZM104645,2021-11-29,2021,November,Mumbai,Burger Point,Burger,C5645,3,1718,177,45,1136,450,Cash,Delivered
ZM104646,2026-01-31,2026,January,Delhi,Roll Factory,Pizza,C5646,3,1534,153,20,969,432,UPI,Cancelled
ZM104647,2024-08-10,2024,August,Kolkata,Pizza Hub,BBQ,C5647,5,792,78,84,515,283,UPI,Delivered
ZM104648,2023-01-09,2023,January,Pune,Roll Factory,Rolls,C5648,4,2437,55,91,2052,421,Card,Delivered
ZM104649,2024-02-07,2024,February,Bangalore,South Spice,BBQ,C5649,4,959,189,88,589,269,Cash,Cancelled
ZM104650,2024-12-04,2024,December,Mumbai,Burger Point,Rolls,C5650,4,1372,3,51,1116,304,Cash,Delivered
ZM104651,2025-10-31,2025,October,Bangalore,Roll Factory,Burger,C5651,5,1702,26,32,1432,276,UPI,Delivered
ZM104652,2024-01-27,2024,January,Pune,BBQ Nation,BBQ,C5652,5,726,0,34,568,192,UPI,Delivered
ZM104653,2025-06-18,2025,June,Hyderabad,Biryani House,Burger,C5653,2,2313,173,71,1745,466,UPI,Delivered
ZM104654,2024-09-15,2024,September,Chennai,Burger Point,Biryani,C5654,5,2299,150,48,1584,613,Card,Delivered
ZM104655,2020-09-03,2020,September,Hyderabad,Pizza Hub,Chinese,C5655,3,611,183,47,375,100,UPI,Delivered
ZM104656,2025-03-20,2025,March,Delhi,Roll Factory,Pizza,C5656,1,2086,53,36,1382,687,UPI,Cancelled
ZM104657,2021-06-29,2021,June,Chennai,South Spice,Burger,C5657,5,555,51,86,391,199,Card,Delivered
ZM104658,2023-02-16,2023,February,Chennai,BBQ Nation,Chinese,C5658,1,1875,114,92,1326,527,Cash,Delivered
ZM104659,2021-07-29,2021,July,Delhi,South Spice,South Indian,C5659,4,447,171,63,329,10,Card,Delivered
ZM104660,2020-09-23,2020,September,Hyderabad,South Spice,Chinese,C5660,3,1661,109,81,1324,309,Cash,Cancelled
ZM104661,2021-12-22,2021,December,Delhi,Biryani House,Rolls,C5661,3,1935,63,71,1436,507,Card,Cancelled
ZM104662,2024-01-08,2024,January,Hyderabad,South Spice,Biryani,C5662,2,1702,84,72,1368,322,UPI,Delivered
ZM104663,2021-02-18,2021,February,Delhi,South Spice,Chinese,C5663,3,2059,106,65,1668,350,UPI,Cancelled
ZM104664,2025-11-14,2025,November,Mumbai,Roll Factory,Rolls,C5664,2,1715,81,43,1240,437,UPI,Delivered
ZM104665,2022-10-10,2022,October,Pune,BBQ Nation,Chinese,C5665,3,619,21,27,434,191,Card,Delivered
ZM104666,2020-06-23,2020,June,Chennai,Biryani House,Chinese,C5666,4,335,152,93,264,12,Card,Delivered
ZM104667,2020-01-09,2020,January,Pune,Chinese Wok,South Indian,C5667,4,1921,187,68,1182,620,Cash,Delivered
ZM104668,2024-08-14,2024,August,Hyderabad,Burger Point,South Indian,C5668,3,1248,199,23,978,94,Card,Delivered
ZM104669,2020-10-31,2020,October,Delhi,Roll Factory,Rolls,C5669,1,2171,129,78,1708,412,Cash,Delivered
ZM104670,2024-01-22,2024,January,Bangalore,Chinese Wok,Biryani,C5670,1,986,66,37,706,251,UPI,Cancelled
ZM104671,2023-07-21,2023,July,Kolkata,Chinese Wok,Chinese,C5671,5,2431,149,75,1629,728,Card,Delivered
ZM104672,2020-11-26,2020,November,Bangalore,Biryani House,Chinese,C5672,4,2027,43,33,1662,355,UPI,Delivered
ZM104673,2025-01-19,2025,January,Pune,Pizza Hub,Chinese,C5673,2,1991,22,20,1440,549,UPI,Delivered
ZM104674,2021-09-06,2021,September,Bangalore,South Spice,Burger,C5674,3,1366,166,97,1126,171,Cash,Delivered
ZM104675,2023-02-19,2023,February,Mumbai,Burger Point,Burger,C5675,5,2409,81,84,1561,851,Cash,Delivered
ZM104676,2021-07-05,2021,July,Pune,Biryani House,Burger,C5676,2,365,195,35,306,-101,Cash,Cancelled
ZM104677,2022-05-25,2022,May,Chennai,South Spice,South Indian,C5677,2,813,130,27,499,211,Cash,Delivered
ZM104678,2020-04-23,2020,April,Delhi,Chinese Wok,Chinese,C5678,2,1565,92,64,1044,493,UPI,Delivered
ZM104679,2025-06-18,2025,June,Mumbai,Burger Point,BBQ,C5679,4,1139,19,58,950,228,UPI,Delivered
ZM104680,2021-10-21,2021,October,Delhi,Roll Factory,Chinese,C5680,2,1360,94,47,1142,171,Card,Delivered
ZM104681,2020-09-26,2020,September,Kolkata,Burger Point,Rolls,C5681,1,1547,46,73,941,633,Cash,Delivered
ZM104682,2025-05-28,2025,May,Kolkata,Chinese Wok,Biryani,C5682,5,2459,112,68,1880,535,Card,Delivered
ZM104683,2020-10-26,2020,October,Pune,BBQ Nation,Rolls,C5683,3,1521,22,79,1200,378,Card,Delivered
ZM104684,2021-04-18,2021,April,Mumbai,South Spice,Chinese,C5684,5,818,26,59,544,307,Cash,Cancelled
ZM104685,2021-05-22,2021,May,Delhi,Chinese Wok,Pizza,C5685,4,2235,137,34,1409,723,Cash,Delivered
ZM104686,2025-10-26,2025,October,Delhi,BBQ Nation,BBQ,C5686,5,1968,29,46,1651,334,UPI,Delivered
ZM104687,2022-03-08,2022,March,Pune,BBQ Nation,BBQ,C5687,2,1509,53,26,921,561,Card,Delivered
ZM104688,2020-04-02,2020,April,Chennai,Biryani House,Chinese,C5688,5,760,120,58,532,166,UPI,Delivered
ZM104689,2025-12-26,2025,December,Chennai,Roll Factory,Burger,C5689,2,1303,90,39,842,410,UPI,Delivered
ZM104690,2021-11-09,2021,November,Mumbai,BBQ Nation,Rolls,C5690,2,2207,27,94,1647,627,Cash,Delivered
ZM104691,2025-07-14,2025,July,Bangalore,BBQ Nation,Biryani,C5691,2,2317,9,24,1522,810,Cash,Cancelled
ZM104692,2025-11-09,2025,November,Hyderabad,Burger Point,Rolls,C5692,1,562,37,43,465,103,Card,Delivered
ZM104693,2022-12-05,2022,December,Bangalore,Chinese Wok,Biryani,C5693,5,1795,137,37,1176,519,UPI,Delivered
ZM104694,2020-10-28,2020,October,Delhi,South Spice,Pizza,C5694,1,350,166,23,229,-22,Card,Cancelled
ZM104695,2020-10-18,2020,October,Bangalore,Pizza Hub,Rolls,C5695,1,2274,52,68,1726,564,Card,Delivered
ZM104696,2022-05-16,2022,May,Hyderabad,South Spice,Pizza,C5696,2,861,166,63,649,109,Card,Delivered
ZM104697,2020-07-13,2020,July,Bangalore,Biryani House,Biryani,C5697,1,555,27,72,340,260,Cash,Delivered
ZM104698,2024-06-30,2024,June,Delhi,South Spice,Burger,C5698,5,2076,1,73,1401,747,UPI,Delivered
ZM104699,2026-03-17,2026,March,Delhi,Pizza Hub,BBQ,C5699,5,1755,100,58,1447,266,UPI,Cancelled
ZM104700,2020-04-28,2020,April,Pune,Biryani House,BBQ,C5700,1,459,142,66,319,64,Card,Cancelled
ZM104701,2021-07-19,2021,July,Delhi,BBQ Nation,Chinese,C5701,1,206,99,22,131,-2,UPI,Delivered
ZM104702,2026-05-24,2026,May,Mumbai,Burger Point,South Indian,C5702,4,1486,178,64,924,448,Card,Delivered
ZM104703,2022-01-06,2022,January,Hyderabad,South Spice,Rolls,C5703,1,463,44,91,362,148,Card,Delivered
ZM104704,2024-02-17,2024,February,Chennai,Biryani House,Rolls,C5704,1,1680,179,29,1250,280,Cash,Cancelled
ZM104705,2020-08-12,2020,August,Chennai,Biryani House,Pizza,C5705,1,1469,145,82,1039,367,UPI,Cancelled
ZM104706,2020-02-27,2020,February,Delhi,South Spice,Biryani,C5706,1,1050,105,27,784,188,UPI,Delivered
ZM104707,2020-10-16,2020,October,Kolkata,Chinese Wok,Pizza,C5707,1,2496,12,69,2106,447,Cash,Delivered
ZM104708,2026-01-23,2026,January,Pune,Biryani House,BBQ,C5708,3,1409,15,81,1077,398,Card,Cancelled
ZM104709,2025-05-19,2025,May,Kolkata,South Spice,Pizza,C5709,3,2448,121,93,1700,720,Card,Delivered
ZM104710,2023-12-28,2023,December,Chennai,Chinese Wok,Biryani,C5710,4,2015,196,47,1341,525,Card,Cancelled
ZM104711,2023-11-07,2023,November,Kolkata,Biryani House,Biryani,C5711,3,1704,65,77,1126,590,UPI,Cancelled
ZM104712,2022-09-28,2022,September,Mumbai,BBQ Nation,South Indian,C5712,1,1593,79,85,997,602,UPI,Cancelled
ZM104713,2023-10-25,2023,October,Pune,Biryani House,Burger,C5713,5,920,13,98,754,251,UPI,Cancelled
ZM104714,2020-10-16,2020,October,Hyderabad,Roll Factory,Burger,C5714,2,2347,148,20,1977,242,Card,Cancelled
ZM104715,2025-05-28,2025,May,Chennai,Biryani House,South Indian,C5715,3,605,20,43,497,131,UPI,Delivered
ZM104716,2025-07-27,2025,July,Bangalore,Burger Point,Rolls,C5716,3,2015,23,31,1632,391,Cash,Cancelled
ZM104717,2021-12-11,2021,December,Mumbai,South Spice,Biryani,C5717,3,996,171,47,716,156,UPI,Delivered
ZM104718,2026-05-29,2026,May,Delhi,South Spice,South Indian,C5718,5,1667,22,29,1287,387,Cash,Cancelled
ZM104719,2024-06-22,2024,June,Hyderabad,BBQ Nation,Chinese,C5719,5,726,104,99,443,278,UPI,Cancelled
ZM104720,2021-06-21,2021,June,Mumbai,Burger Point,BBQ,C5720,2,1296,193,97,819,381,Card,Delivered
ZM104721,2024-02-28,2024,February,Hyderabad,Pizza Hub,Chinese,C5721,2,2267,69,47,1719,526,Cash,Delivered
ZM104722,2022-08-31,2022,August,Delhi,Burger Point,Pizza,C5722,1,618,21,24,375,246,Card,Cancelled
ZM104723,2022-12-04,2022,December,Chennai,BBQ Nation,Burger,C5723,1,1104,178,33,724,235,Cash,Delivered
ZM104724,2025-12-02,2025,December,Hyderabad,South Spice,Pizza,C5724,5,2362,151,99,1649,661,Cash,Delivered
ZM104725,2024-12-25,2024,December,Bangalore,BBQ Nation,Chinese,C5725,2,640,188,48,510,-10,UPI,Delivered
ZM104726,2021-08-03,2021,August,Hyderabad,Chinese Wok,Burger,C5726,4,1281,159,88,961,249,Cash,Cancelled
ZM104727,2024-03-01,2024,March,Pune,Chinese Wok,Chinese,C5727,2,2090,23,86,1657,496,Card,Delivered
ZM104728,2021-09-23,2021,September,Mumbai,Pizza Hub,Pizza,C5728,1,896,166,51,624,157,Card,Cancelled
ZM104729,2022-11-27,2022,November,Pune,South Spice,Rolls,C5729,2,370,129,55,271,25,UPI,Delivered
ZM104730,2023-11-30,2023,November,Delhi,Burger Point,Biryani,C5730,3,2495,158,72,1871,538,Card,Delivered
ZM104731,2025-10-20,2025,October,Chennai,Biryani House,Chinese,C5731,2,1719,184,25,1443,117,Cash,Delivered
ZM104732,2023-02-10,2023,February,Mumbai,South Spice,Burger,C5732,1,1951,97,36,1619,271,UPI,Delivered
ZM104733,2022-05-27,2022,May,Pune,Burger Point,South Indian,C5733,1,951,5,30,764,212,Card,Delivered
ZM104734,2026-02-10,2026,February,Chennai,BBQ Nation,Chinese,C5734,2,1070,190,54,655,279,Card,Cancelled
ZM104735,2022-05-06,2022,May,Bangalore,Pizza Hub,Chinese,C5735,1,2209,177,48,1729,351,Card,Cancelled
ZM104736,2024-09-07,2024,September,Pune,Biryani House,Burger,C5736,3,1929,22,58,1415,550,Card,Cancelled
ZM104737,2023-12-14,2023,December,Delhi,Roll Factory,South Indian,C5737,1,540,164,61,337,100,UPI,Cancelled
ZM104738,2020-09-12,2020,September,Hyderabad,Chinese Wok,Pizza,C5738,3,1820,163,80,1446,291,Cash,Cancelled
ZM104739,2022-01-10,2022,January,Mumbai,BBQ Nation,BBQ,C5739,3,2231,133,45,1508,635,Card,Delivered
ZM104740,2021-10-27,2021,October,Mumbai,Roll Factory,Pizza,C5740,3,1545,109,47,1255,228,UPI,Cancelled
ZM104741,2025-10-08,2025,October,Delhi,South Spice,Burger,C5741,3,1156,25,50,750,431,Cash,Cancelled
ZM104742,2024-05-06,2024,May,Bangalore,Burger Point,BBQ,C5742,1,860,26,98,556,376,UPI,Delivered
ZM104743,2021-11-24,2021,November,Chennai,South Spice,Rolls,C5743,2,1591,128,89,1342,210,Card,Delivered
ZM104744,2023-01-13,2023,January,Mumbai,Roll Factory,Pizza,C5744,5,2126,130,32,1749,279,Cash,Delivered
ZM104745,2022-12-14,2022,December,Bangalore,Pizza Hub,Chinese,C5745,1,2176,2,41,1633,582,Cash,Delivered
ZM104746,2023-01-28,2023,January,Delhi,Chinese Wok,South Indian,C5746,5,958,22,47,605,378,Card,Delivered
ZM104747,2025-08-19,2025,August,Hyderabad,Chinese Wok,Chinese,C5747,5,2399,190,47,1762,494,Card,Delivered
ZM104748,2023-08-23,2023,August,Bangalore,BBQ Nation,BBQ,C5748,2,792,192,47,623,24,Card,Delivered
ZM104749,2022-10-04,2022,October,Chennai,BBQ Nation,Biryani,C5749,2,1263,33,84,1031,283,Cash,Delivered
ZM104750,2025-03-30,2025,March,Mumbai,Chinese Wok,Pizza,C5750,1,2423,69,99,1676,777,Card,Delivered
ZM104751,2020-11-13,2020,November,Bangalore,BBQ Nation,Chinese,C5751,2,2218,176,62,1447,657,Cash,Cancelled
ZM104752,2023-08-26,2023,August,Mumbai,South Spice,Burger,C5752,3,2275,6,57,1571,755,Card,Delivered
ZM104753,2021-11-03,2021,November,Hyderabad,BBQ Nation,Burger,C5753,4,935,109,73,561,338,Cash,Delivered
ZM104754,2021-11-30,2021,November,Kolkata,Chinese Wok,BBQ,C5754,5,1921,87,97,1217,714,Card,Delivered
ZM104755,2026-03-13,2026,March,Pune,Burger Point,Chinese,C5755,5,1478,16,73,1140,395,UPI,Cancelled
ZM104756,2021-05-27,2021,May,Hyderabad,Chinese Wok,Rolls,C5756,5,1174,0,65,866,373,Cash,Delivered
ZM104757,2021-08-16,2021,August,Pune,BBQ Nation,South Indian,C5757,4,1956,150,28,1279,555,UPI,Delivered
ZM104758,2025-12-27,2025,December,Kolkata,Chinese Wok,Biryani,C5758,5,827,157,93,688,75,Cash,Delivered
ZM104759,2022-05-11,2022,May,Bangalore,South Spice,Pizza,C5759,4,1840,51,64,1117,736,Card,Delivered
ZM104760,2025-04-21,2025,April,Mumbai,Pizza Hub,Biryani,C5760,2,815,111,23,569,158,UPI,Delivered
ZM104761,2023-07-12,2023,July,Bangalore,South Spice,Burger,C5761,3,1770,87,95,1223,555,Cash,Cancelled
ZM104762,2020-03-18,2020,March,Kolkata,Chinese Wok,BBQ,C5762,4,1397,159,26,917,347,Cash,Cancelled
ZM104763,2024-01-18,2024,January,Kolkata,BBQ Nation,Pizza,C5763,5,273,198,70,164,-19,Cash,Delivered
ZM104764,2025-09-22,2025,September,Kolkata,Roll Factory,Chinese,C5764,4,1320,164,71,1081,146,Cash,Delivered
ZM104765,2025-03-15,2025,March,Mumbai,Pizza Hub,Chinese,C5765,5,1756,97,65,1380,344,Card,Cancelled
ZM104766,2024-12-25,2024,December,Kolkata,Pizza Hub,Chinese,C5766,5,1189,166,46,911,158,Cash,Cancelled
ZM104767,2022-01-18,2022,January,Mumbai,Burger Point,South Indian,C5767,4,801,107,53,608,139,Cash,Delivered
ZM104768,2026-04-25,2026,April,Bangalore,South Spice,Biryani,C5768,5,693,106,88,477,198,UPI,Cancelled
ZM104769,2020-07-28,2020,July,Hyderabad,Roll Factory,Biryani,C5769,2,1212,96,61,929,248,Cash,Delivered
ZM104770,2021-11-05,2021,November,Hyderabad,Burger Point,BBQ,C5770,1,902,123,89,765,103,UPI,Delivered
ZM104771,2021-11-04,2021,November,Kolkata,Burger Point,Burger,C5771,3,956,64,92,683,301,Card,Cancelled
ZM104772,2022-08-25,2022,August,Pune,South Spice,BBQ,C5772,5,513,27,46,426,106,Card,Delivered
ZM104773,2025-06-17,2025,June,Kolkata,Roll Factory,South Indian,C5773,5,2198,126,72,1728,416,Cash,Delivered
ZM104774,2024-03-21,2024,March,Chennai,Roll Factory,Biryani,C5774,1,1560,161,71,1128,342,UPI,Cancelled
ZM104775,2025-04-09,2025,April,Chennai,Chinese Wok,Pizza,C5775,5,1278,158,78,938,260,UPI,Cancelled
ZM104776,2025-09-23,2025,September,Bangalore,Pizza Hub,BBQ,C5776,2,2333,13,55,1450,925,Card,Delivered
ZM104777,2023-04-15,2023,April,Delhi,Biryani House,Biryani,C5777,3,1740,194,20,1410,156,UPI,Delivered
ZM104778,2025-04-20,2025,April,Delhi,Roll Factory,Rolls,C5778,1,550,34,86,410,192,Card,Delivered
ZM104779,2020-03-03,2020,March,Kolkata,Roll Factory,Biryani,C5779,5,704,176,28,549,7,Card,Delivered
ZM104780,2024-05-13,2024,May,Mumbai,Pizza Hub,BBQ,C5780,2,2038,88,94,1725,319,UPI,Cancelled
ZM104781,2022-04-24,2022,April,Kolkata,Chinese Wok,Rolls,C5781,5,1260,13,32,842,437,Cash,Delivered
ZM104782,2023-05-11,2023,May,Delhi,Roll Factory,Chinese,C5782,2,1238,29,48,1048,209,Cash,Cancelled
ZM104783,2021-02-23,2021,February,Hyderabad,Burger Point,Biryani,C5783,2,688,175,47,567,-7,Card,Delivered
ZM104784,2026-01-21,2026,January,Chennai,Chinese Wok,Pizza,C5784,4,1155,10,79,717,507,UPI,Delivered
ZM104785,2022-11-15,2022,November,Chennai,Burger Point,Chinese,C5785,2,1993,89,22,1362,564,UPI,Delivered
ZM104786,2020-10-17,2020,October,Chennai,Burger Point,Chinese,C5786,1,1822,82,95,1326,509,Cash,Cancelled
ZM104787,2020-05-30,2020,May,Delhi,Chinese Wok,Pizza,C5787,5,1957,91,82,1199,749,Cash,Delivered
ZM104788,2021-12-26,2021,December,Delhi,Roll Factory,BBQ,C5788,4,1086,9,61,889,249,UPI,Delivered
ZM104789,2022-04-04,2022,April,Mumbai,Pizza Hub,Rolls,C5789,3,2379,198,88,1805,464,Card,Delivered
ZM104790,2025-06-10,2025,June,Delhi,Pizza Hub,Biryani,C5790,3,2352,114,82,1570,750,Card,Delivered
ZM104791,2025-04-21,2025,April,Hyderabad,BBQ Nation,Rolls,C5791,4,1901,41,55,1246,669,Cash,Delivered
ZM104792,2024-05-13,2024,May,Chennai,BBQ Nation,Rolls,C5792,1,1681,138,47,1071,519,UPI,Cancelled
ZM104793,2025-07-05,2025,July,Chennai,Biryani House,Burger,C5793,4,1474,166,50,1232,126,Cash,Delivered
ZM104794,2021-02-10,2021,February,Pune,South Spice,Burger,C5794,5,474,158,69,379,6,Card,Cancelled
ZM104795,2025-10-25,2025,October,Chennai,Burger Point,Pizza,C5795,1,1386,20,84,1108,342,Cash,Cancelled
ZM104796,2020-06-13,2020,June,Hyderabad,Chinese Wok,Pizza,C5796,2,1939,163,21,1420,377,Card,Delivered
ZM104797,2022-08-15,2022,August,Delhi,Burger Point,Rolls,C5797,1,1454,134,64,925,459,Cash,Delivered
ZM104798,2025-04-28,2025,April,Chennai,Roll Factory,Pizza,C5798,1,1540,50,56,1218,328,UPI,Delivered
ZM104799,2021-10-22,2021,October,Chennai,Chinese Wok,Chinese,C5799,3,1880,108,40,1430,382,UPI,Delivered
ZM104800,2022-03-22,2022,March,Chennai,Roll Factory,Biryani,C5800,2,2209,112,74,1490,681,Card,Cancelled
ZM104801,2021-05-18,2021,May,Chennai,Biryani House,Pizza,C5801,4,1953,70,52,1296,639,Cash,Cancelled
ZM104802,2026-03-07,2026,March,Kolkata,South Spice,Biryani,C5802,4,1412,43,42,1066,345,UPI,Cancelled
ZM104803,2024-04-12,2024,April,Bangalore,Chinese Wok,Rolls,C5803,4,1374,62,26,852,486,UPI,Delivered
ZM104804,2025-01-20,2025,January,Pune,Biryani House,Rolls,C5804,5,1741,151,98,1222,466,Cash,Cancelled
ZM104805,2024-11-19,2024,November,Kolkata,BBQ Nation,South Indian,C5805,3,1815,75,33,1267,506,Card,Delivered
ZM104806,2020-11-04,2020,November,Kolkata,Burger Point,Biryani,C5806,3,2280,40,59,1698,601,Cash,Cancelled
ZM104807,2024-08-11,2024,August,Bangalore,Pizza Hub,Burger,C5807,1,1606,126,24,1025,479,Card,Cancelled
ZM104808,2024-04-13,2024,April,Chennai,Roll Factory,Pizza,C5808,1,974,105,40,804,105,UPI,Cancelled
ZM104809,2022-10-09,2022,October,Delhi,Roll Factory,South Indian,C5809,5,1452,110,50,1132,260,UPI,Delivered
ZM104810,2023-11-28,2023,November,Chennai,Pizza Hub,South Indian,C5810,2,1077,174,93,649,347,Cash,Delivered
ZM104811,2021-10-20,2021,October,Delhi,Pizza Hub,South Indian,C5811,3,1111,114,79,884,192,UPI,Delivered
ZM104812,2023-03-16,2023,March,Hyderabad,Pizza Hub,Pizza,C5812,4,564,22,51,395,198,UPI,Delivered
ZM104813,2023-10-06,2023,October,Kolkata,Pizza Hub,Burger,C5813,5,2026,82,48,1253,739,Card,Cancelled
ZM104814,2022-06-23,2022,June,Pune,Chinese Wok,Biryani,C5814,3,2339,23,69,1889,496,Card,Cancelled
ZM104815,2026-02-19,2026,February,Chennai,Burger Point,South Indian,C5815,5,1054,115,83,692,330,UPI,Delivered
ZM104816,2021-06-24,2021,June,Kolkata,Pizza Hub,Pizza,C5816,2,1516,0,88,1022,582,Cash,Cancelled
ZM104817,2022-04-10,2022,April,Delhi,BBQ Nation,Biryani,C5817,3,372,2,93,261,202,UPI,Delivered
ZM104818,2026-02-13,2026,February,Mumbai,Roll Factory,South Indian,C5818,5,2121,81,83,1279,844,Cash,Delivered
ZM104819,2023-06-14,2023,June,Pune,BBQ Nation,BBQ,C5819,5,609,3,35,481,160,Card,Delivered
ZM104820,2021-08-25,2021,August,Pune,Roll Factory,Pizza,C5820,5,642,149,53,455,91,Cash,Delivered
ZM104821,2024-11-07,2024,November,Hyderabad,Roll Factory,BBQ,C5821,3,2030,140,61,1493,458,UPI,Delivered
ZM104822,2021-08-18,2021,August,Mumbai,South Spice,BBQ,C5822,4,2022,93,75,1563,441,Card,Delivered
ZM104823,2020-02-20,2020,February,Bangalore,Chinese Wok,BBQ,C5823,1,900,148,28,745,35,Cash,Delivered
ZM104824,2024-04-12,2024,April,Kolkata,BBQ Nation,Biryani,C5824,5,1072,183,67,843,113,Cash,Delivered
ZM104825,2020-07-21,2020,July,Bangalore,Chinese Wok,Burger,C5825,5,1738,38,41,1218,523,UPI,Delivered
ZM104826,2022-02-25,2022,February,Chennai,South Spice,South Indian,C5826,2,392,130,43,252,53,Card,Delivered
ZM104827,2020-06-20,2020,June,Chennai,Pizza Hub,Rolls,C5827,5,536,83,66,342,177,UPI,Cancelled
ZM104828,2025-04-12,2025,April,Bangalore,Roll Factory,Burger,C5828,2,2295,30,74,1927,412,UPI,Cancelled
ZM104829,2021-03-18,2021,March,Kolkata,South Spice,South Indian,C5829,3,454,69,90,375,100,UPI,Delivered
ZM104830,2022-04-30,2022,April,Hyderabad,Chinese Wok,Chinese,C5830,1,1706,145,51,1186,426,UPI,Delivered
ZM104831,2024-08-28,2024,August,Chennai,Roll Factory,Rolls,C5831,2,970,65,91,769,227,Cash,Delivered
ZM104832,2020-07-15,2020,July,Mumbai,Chinese Wok,South Indian,C5832,4,1214,29,46,852,379,Cash,Delivered
ZM104833,2025-03-30,2025,March,Mumbai,Burger Point,Pizza,C5833,2,2183,107,87,1514,649,Cash,Cancelled
ZM104834,2020-02-10,2020,February,Hyderabad,Chinese Wok,Chinese,C5834,2,1232,52,47,905,322,UPI,Cancelled
ZM104835,2022-01-26,2022,January,Mumbai,BBQ Nation,Chinese,C5835,2,1093,164,75,830,174,UPI,Delivered
ZM104836,2025-12-19,2025,December,Pune,Biryani House,Rolls,C5836,1,1769,21,32,1429,351,Cash,Delivered
ZM104837,2023-10-28,2023,October,Delhi,Burger Point,Rolls,C5837,2,1650,71,57,1203,433,UPI,Delivered
ZM104838,2020-08-30,2020,August,Chennai,Roll Factory,South Indian,C5838,1,742,20,57,602,177,Cash,Delivered
ZM104839,2024-01-13,2024,January,Pune,Biryani House,Burger,C5839,3,1581,170,49,1133,327,UPI,Delivered
ZM104840,2021-04-20,2021,April,Chennai,BBQ Nation,BBQ,C5840,1,1937,21,54,1639,331,Card,Delivered
ZM104841,2023-04-05,2023,April,Mumbai,Burger Point,Chinese,C5841,1,1695,139,92,1117,531,Cash,Cancelled
ZM104842,2020-04-06,2020,April,Mumbai,Burger Point,Chinese,C5842,3,1519,149,94,1198,266,Cash,Delivered
ZM104843,2022-08-11,2022,August,Delhi,BBQ Nation,Burger,C5843,2,2230,53,59,1818,418,Cash,Delivered
ZM104844,2023-08-31,2023,August,Hyderabad,Pizza Hub,BBQ,C5844,5,2373,6,69,1890,546,Cash,Cancelled
